dataset,n,head,method,seed,m,log_nmse,nmse,log_cross_over_energy,log_prediction_energy_ratio
internal,131072,"[27, 6]",partition,,16,-0.39090942177693144,0.6764414241266774,,
internal,131072,"[27, 6]",galerkin,,16,-1.0274223427049067,0.3579283892189094,,
internal,131072,"[27, 6]",partition,,32,-0.4042192334379485,0.6674977673963145,,
internal,131072,"[27, 6]",galerkin,,32,-1.1061728676269198,0.3308226434413819,,
internal,131072,"[27, 6]",partition,,64,-0.41423144042098625,0.6608479866292619,,
internal,131072,"[27, 6]",galerkin,,64,-1.1454365803687068,0.31808501779777004,,
internal,131072,"[27, 6]",partition,,128,-0.41792026629815743,0.6584147241752653,,
internal,131072,"[27, 6]",galerkin,,128,-1.164158937883093,0.3121851187228054,,
official,10240,"[14, 0]",partition,,16,-1.0928693631834678,0.3352531492315558,,
official,10240,"[14, 0]",galerkin,,16,-1.5122829715740527,0.22040622200832688,,
official,10240,"[14, 0]",partition,,32,-1.3286643651847436,0.26483074234610715,,
official,10240,"[14, 0]",galerkin,,32,-1.5188814919432598,0.21895665482177445,,
official,10240,"[14, 0]",partition,,64,-1.3698922764429255,0.2541343343327886,,
official,10240,"[14, 0]",galerkin,,64,-1.5155716692802008,0.21968256317139537,,
official,10240,"[14, 0]",partition,,128,-1.3812344045706373,0.2512681949371369,,
official,10240,"[14, 0]",galerkin,,128,-1.5155465942921196,0.21968807177811236,,
official,10240,"[14, 6]",partition,,16,-0.055750763163715404,0.9457748284436219,,
official,10240,"[14, 6]",galerkin,,16,-0.057659275541485304,0.9439715268360386,,
official,10240,"[14, 6]",partition,,32,-0.055893593785308796,0.9456397524837092,,
official,10240,"[14, 6]",galerkin,,32,-0.05832761888419217,0.9433408405313458,,
official,10240,"[14, 6]",partition,,64,-0.05594517381274912,0.9455909776172428,,
official,10240,"[14, 6]",galerkin,,64,-0.05902017553543859,0.9426877497351346,,
official,10240,"[14, 6]",partition,,128,-0.05600269736529773,0.9455365854293832,,
official,10240,"[14, 6]",galerkin,,128,-0.05943781888081554,0.9422941246728548,,
official,10240,"[27, 0]",partition,,16,-0.3391062770778992,0.7124067325599851,,
official,10240,"[27, 0]",galerkin,,16,-0.8258586536542412,0.4378588618933074,,
official,10240,"[27, 0]",partition,,32,-0.3539844241515022,0.7018858997386903,,
official,10240,"[27, 0]",galerkin,,32,-0.8939480056468428,0.409037677707987,,
official,10240,"[27, 0]",partition,,64,-0.3740922440884347,0.6879134529527817,,
official,10240,"[27, 0]",galerkin,,64,-0.957577593999763,0.38382153232467886,,
official,10240,"[27, 0]",partition,,128,-0.3870673839966664,0.679045336596267,,
official,10240,"[27, 0]",galerkin,,128,-0.9824336721674602,0.3743988252137313,,
official,10240,"[27, 6]",partition,,16,-0.4719223337734838,0.6238019593806793,,
official,10240,"[27, 6]",galerkin,,16,-1.3286735217528616,0.26482831741647717,,
official,10240,"[27, 6]",partition,,32,-0.4959655988866465,0.6089825903916772,,
official,10240,"[27, 6]",galerkin,,32,-1.4003234577462123,0.24651721314212938,,
official,10240,"[27, 6]",partition,,64,-0.5129356541811206,0.5987353164804895,,
official,10240,"[27, 6]",galerkin,,64,-1.4391094311060402,0.23713885315725447,,
official,10240,"[27, 6]",partition,,128,-0.5178470803960651,0.5958018817222166,,
official,10240,"[27, 6]",galerkin,,128,-1.4592105958117225,0.23241967539680383,,
