dataset,samples_per_marginal,pairs_per_head,head,m,signed_floor_lower,signed_floor_upper,compression_residual_fraction,positive_nmse,partition_projection_nmse,mean_estimation_gap,positive_idiv_per_mass,train_galerkin_signed_nmse,train_anchor_nystrom_signed_nmse,log_raw_second_moment
disjoint_ab,65536,4294967296,L14H0,32,0.0001722884566866263,0.12378744669661448,0.12361515823992786,0.17809025446664006,0.17401525965444337,0.004074994812196744,0.33515041352159275,0.12924745720341257,1.554110262500284,0.2033859951627388
disjoint_ab,65536,4294967296,L14H0,64,4.8793701658691474e-05,0.12366395194158661,0.12361515823992791,0.16481113198643071,0.15895462310315947,0.005856508883271674,0.2726239328480229,0.12984435968494185,1.5691428544483588,0.2033859951627388
disjoint_ab,65536,4294967296,L14H0,128,5.3127349872481476e-06,0.12362047097491496,0.12361515823992772,0.16108443951526585,0.15389878323303513,0.007185656282230646,0.22374362178632176,0.1298823009022364,5.970510566173906,0.2033859951627388
disjoint_ab,65536,4294967296,L14H6,16,0.009442602113088314,0.188014833462711,0.1785722313496227,0.21253178974440676,0.21241607816933133,0.00011571157507598608,0.8679999513194068,0.22219674960107672,0.23380106443374885,-2.062910588379136
disjoint_ab,65536,4294967296,L14H6,32,0.004876086703531043,0.18344831805315398,0.17857223134962294,0.2107646955812436,0.21054108627315204,0.00022360930809176818,0.8041811356517325,0.24205012309193058,0.23836703697753678,-2.062910588379136
disjoint_ab,65536,4294967296,L14H6,64,0.0016829472188174038,0.1802551785684404,0.178572231349623,0.20998121562577388,0.20944265729383124,0.0005385583319424516,0.7268904936014767,0.24905202089075948,0.2753443384056306,-2.062910588379136
disjoint_ab,65536,4294967296,L14H6,128,0.00023532063017566663,0.17880755197979828,0.1785722313496226,0.20939943858773052,0.2086704794148826,0.0007289591728484534,0.6610738348088875,0.2558655042148393,0.36907152385922004,-2.062910588379136
disjoint_ab,65536,4294967296,L27H0,16,0.06423903016031933,0.36158351039365466,0.2973444802333353,0.6902993957884572,0.6854577626560934,0.00484163313236385,1.100548110947272,0.4291307419983394,0.5606411592563957,11.905372386018357
disjoint_ab,65536,4294967296,L27H0,32,0.030091323175163522,0.3274358034084988,0.2973444802333353,0.6782631942418829,0.6719527282323493,0.006310466009533548,0.998604269939685,0.4005981208504882,0.607034399554339,11.905372386018357
disjoint_ab,65536,4294967296,L27H0,64,0.010128879342359783,0.30747335957569516,0.2973444802333354,0.6680471971641784,0.6599641235978153,0.008083073566363138,0.8863049234153317,0.38573197595686387,0.6632235619801015,11.905372386018357
disjoint_ab,65536,4294967296,L27H0,128,0.0016310473095139035,0.2989755275428493,0.2973444802333354,0.6613972221233236,0.6517423534707537,0.009654868652570012,0.8114801411201646,0.3799197598409924,0.7494224385825891,11.905372386018357
disjoint_ab,65536,4294967296,L27H6,16,0.04064257214842972,0.21152540850108398,0.17088283635265425,0.6185602417919004,0.5886093994048422,0.029950842387058075,1.0144374409079377,0.2635286988433595,0.3410614800287306,17.104779680812825
disjoint_ab,65536,4294967296,L27H6,32,0.01720209548804692,0.1880849318407012,0.1708828363526543,0.6071277309368937,0.5753402352931275,0.031787495643766296,0.8422936063022018,0.23484961155756906,0.3080430190689735,17.104779680812825
disjoint_ab,65536,4294967296,L27H6,64,0.005453028779908319,0.17633586513256266,0.17088283635265433,0.5979084129551684,0.5641615785050417,0.03374683445012663,0.7835113715922709,0.220013347881765,0.3040783525967669,17.104779680812825
disjoint_ab,65536,4294967296,L27H6,128,0.0008106335176898733,0.17169346987034417,0.1708828363526543,0.5956755036414744,0.5590516637577456,0.03662383988372863,0.7095174400385147,0.21387220781110494,0.30723027084948684,17.104779680812825
disjoint_ba,16384,268435456,L14H0,16,0.0007755789598361994,0.1677831916460226,0.16700761268618639,0.33316680564002465,0.3238659697910736,0.009300835848951052,0.5692102323822844,0.18094290256000148,0.226087408768983,0.32613760439608974
disjoint_ba,16384,268435456,L14H0,32,0.00019098639820169542,0.1671985990843882,0.1670076126861865,0.21777147329642896,0.20948697459409613,0.008284498702332782,0.42651272465155693,0.18108090403863347,1.2793769781502229,0.32613760439608974
disjoint_ba,16384,268435456,L14H0,64,4.904924792796651e-05,0.16705666193411448,0.1670076126861865,0.20016116873132525,0.1880452467332337,0.01211592199809156,0.34164811138331963,0.18135757500127808,1.2926241609184326,0.32613760439608974
disjoint_ba,16384,268435456,L14H0,128,5.756813493988449e-06,0.16701336949968054,0.16700761268618655,0.19801944210637304,0.18425580078726803,0.013763641319104992,0.27946504509459447,0.18144641171879122,10.435594507317134,0.32613760439608974
disjoint_ba,16384,268435456,L14H6,16,0.008413303780710544,0.10052691835902533,0.09211361457831478,0.12365375794329977,0.12350574978280125,0.00014800816049874934,0.9075612074926088,0.1123649446385659,0.11949213722694633,-2.334459965068019
disjoint_ba,16384,268435456,L14H6,32,0.004160974098351299,0.09627458867666595,0.09211361457831466,0.12159349880547134,0.12119714505546801,0.00039635375000315236,0.8461544579547892,0.11026147553192511,0.119323574626229,-2.334459965068019
disjoint_ba,16384,268435456,L14H6,64,0.001434428388171627,0.09354804296648656,0.09211361457831493,0.12070029740494646,0.11979099787062143,0.0009092995343253044,0.7738032276807869,0.10932494693791839,0.12604916864386906,-2.334459965068019
disjoint_ba,16384,268435456,L14H6,128,0.00021492628713987486,0.09232854086545476,0.09211361457831489,0.11998511347238508,0.11855864235595828,0.0014264711164275164,0.6973756482933514,0.10981367748968501,0.17056218375103271,-2.334459965068019
disjoint_ba,16384,268435456,L27H0,16,0.003853607455774427,0.3870301001413805,0.38317649268560605,0.9714821090182478,0.9582555597794147,0.013226549238833037,1.1243543146177346,0.8625394997056753,0.8688952085720171,14.53348864654947
disjoint_ba,16384,268435456,L27H0,32,0.0017474019256462259,0.3849238946112524,0.3831764926856062,0.9702818324574449,0.9515633767744454,0.018718455682999454,1.0236280875613395,0.8485228118949669,0.7738377973617883,14.53348864654947
disjoint_ba,16384,268435456,L27H0,64,0.0005714360019773932,0.3837479286875836,0.3831764926856062,0.9695739208983825,0.9505219031185422,0.019052017779840124,0.9146322939109504,0.8388657885728374,0.7390319690680581,14.53348864654947
disjoint_ba,16384,268435456,L27H0,128,8.688407778913217e-05,0.3832633767633953,0.38317649268560616,0.968964813093449,0.9496041215937211,0.01936069149972786,0.8436527662707328,0.8355346726839351,0.7212578202487195,14.53348864654947
disjoint_ba,16384,268435456,L27H6,16,0.024757647655681118,0.3898464026529208,0.3650887549972397,0.7360523063990535,0.728610470693617,0.007441835705436543,1.0631824809516726,0.5044631691942927,0.5552302195171325,17.343461337453927
disjoint_ba,16384,268435456,L27H6,32,0.010297458953551079,0.37538621395079064,0.3650887549972396,0.7269416547320431,0.7122349369828619,0.014706717749181173,0.878168951828886,0.472952570794878,0.5256124563454547,17.343461337453927
disjoint_ba,16384,268435456,L27H6,64,0.003078425714948703,0.36816718071218824,0.36508875499723953,0.7214689699179161,0.7026096759482423,0.018859293969673785,0.8162408215461394,0.46701137810752524,0.5483072188812423,17.343461337453927
disjoint_ba,16384,268435456,L27H6,128,0.00042378445349475696,0.36551253945073425,0.3650887549972395,0.7174616683457001,0.686320992099384,0.031140676246316105,0.7405591083351154,0.4623193052084054,0.6358313301010633,17.343461337453927
disjoint_ba,65536,4294967296,L14H0,16,0.0009116721104627435,0.19561022962077784,0.1946985575103151,0.315854470713845,0.3138997286775725,0.001954742036272009,0.4716299299295572,0.20355357899275783,0.23204618439023433,0.3483553598529756
disjoint_ba,65536,4294967296,L14H0,32,0.00016768538945001872,0.19486624289976515,0.19469855751031512,0.2526783604829244,0.24962417653030697,0.003054183952617371,0.37704247031354576,0.20349264774738676,1.386680083982121,0.3483553598529756
disjoint_ba,65536,4294967296,L14H0,64,4.2751342085333975e-05,0.19474130885240054,0.1946985575103152,0.23796615246300495,0.23353967090590036,0.004426481557104696,0.3090235937227014,0.20369121139567808,1.4586132512784324,0.3483553598529756
disjoint_ba,65536,4294967296,L14H0,128,5.6132690907128456e-06,0.19470417077940583,0.19469855751031512,0.23519239427442504,0.23014444558989333,0.005047948684531641,0.25924493742073584,0.20385102347172493,8.07012970673036,0.3483553598529756
disjoint_ba,65536,4294967296,L14H6,16,0.006654185038984967,0.11307447299825692,0.10642028795927196,0.12845743204626361,0.12835010843529482,0.0001073236109675915,0.8018736649121261,0.11987277569453116,0.12639133581034692,-2.155281889972528
disjoint_ba,65536,4294967296,L14H6,32,0.0034523545662537686,0.10987264252552577,0.106420287959272,0.12672053264201327,0.12648627554634387,0.00023425709566920856,0.7515119785437665,0.1183591810773754,0.1273551622776052,-2.155281889972528
disjoint_ba,65536,4294967296,L14H6,64,0.0012231053367741285,0.10764339329604608,0.10642028795927196,0.12599373100300032,0.12541122341952918,0.0005825075834712238,0.6835530118366843,0.11793290651326077,0.13406111906197618,-2.155281889972528
disjoint_ba,65536,4294967296,L14H6,128,0.00019109302210730216,0.10661138098137925,0.10642028795927194,0.12543536871824948,0.12467310540460443,0.0007622633136453761,0.6187588565528522,0.1182965159937184,0.15878431442907204,-2.155281889972528
disjoint_ba,65536,4294967296,L27H0,16,0.023432680858630876,0.4369103501668891,0.41347766930825824,0.8733922698941862,0.8691266549741021,0.0042656149200841365,1.0861058860707704,0.6546261244205946,0.7404266548043942,13.031776647631023
disjoint_ba,65536,4294967296,L27H0,32,0.01048356867567958,0.42396123798393776,0.4134776693082582,0.8688304464024806,0.863725246191911,0.005105200210569543,0.9842642860155484,0.6290799169873083,0.7807780444957474,13.031776647631023
disjoint_ba,65536,4294967296,L27H0,64,0.0034363476231178787,0.4169140169313761,0.4134776693082582,0.8651408372519737,0.859495033543108,0.005645803708865635,0.8798339481321749,0.6173554626394994,0.7182437918298485,13.031776647631023
disjoint_ba,65536,4294967296,L27H0,128,0.0005402051603519641,0.4140178744686102,0.41347766930825824,0.8622525655514645,0.8559441460141367,0.006308419537327747,0.8099630855035036,0.6129717721836058,0.7279843924391903,13.031776647631023
disjoint_ba,65536,4294967296,L27H6,16,0.03452390842297227,0.31299194020515747,0.2784680317821852,0.6965807062592498,0.6887655595882859,0.007815146670963977,1.0290540601063396,0.3888028640824069,0.45839156026241856,17.61652483988994
disjoint_ba,65536,4294967296,L27H6,32,0.013387170862160104,0.2918552026443452,0.2784680317821851,0.6886884282076222,0.6793217665653389,0.00936666164228317,0.8532740482009995,0.36267682141588214,0.4298804774365131,17.61652483988994
disjoint_ba,65536,4294967296,L27H6,64,0.0037826637794820686,0.2822506955616673,0.27846803178218527,0.6834646363664856,0.6724897809376836,0.010974855428801925,0.7918235779947334,0.35179063500139257,0.4391919101354256,17.61652483988994
disjoint_ba,65536,4294967296,L27H6,128,0.0005259526927011786,0.27899398447488616,0.278468031782185,0.6807266791407807,0.668441871678682,0.012284807462098746,0.7204458432016788,0.3460103343476648,0.48503982116933525,17.61652483988994
