folder,objective,method,m,steps,split,metric,layer,head,seeds,documents,mean,seed_std,parameters,training_seconds,feature_pair_ms
fits_dimensions,row,mlp_positive,32,2000,test,kernel_nmse,14,0,3,20,0.15693910606205463,0.0009485228976885676,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,kernel_nmse,14,6,3,20,0.14263876030842462,0.004879007574064236,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,kernel_nmse,27,0,3,20,0.5366363257169723,0.0013403207188843367,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,kernel_nmse,27,6,3,20,0.5489816422263781,0.0038295334817082943,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,0,0,3,20,0.379111077884833,0.015080952376779607,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,0,6,3,20,0.8888564139604568,0.004432281308614353,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,14,0,3,20,0.2662807737787565,0.020541043725098775,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,14,6,3,20,0.35982453028361006,0.12724209523893384,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,27,0,3,20,0.5206219524145126,0.0008918796041103327,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,attention_nmse,27,6,3,20,0.5258294180035592,0.0018225764457031318,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,0,0,3,20,0.009621175937354565,0.0005752254818897553,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,0,6,3,20,0.7226300487915674,0.007884740106929947,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,14,0,3,20,0.9366914391517639,0.04259617777061449,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,14,6,3,20,0.9016600643595059,0.19385794196434813,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,27,0,3,20,0.11468266950299344,0.0006624399204952716,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,output_nmse,27,6,3,20,0.2296769273777803,0.005058144914909118,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,0,0,3,20,0.5064726213614147,0.00764281747187332,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,0,6,3,20,1.8422593692938485,0.005523559486691313,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,14,0,3,20,0.6546736811598142,0.00993122974258698,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,14,6,3,20,0.8370602478583654,0.0038280615861561846,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,27,0,3,20,0.7285176247358324,0.0016344708974605712,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,row_l1,27,6,3,20,0.7193811247746149,0.0030736288237106506,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,0,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,0,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,14,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,14,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,27,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,negative_fraction,27,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,0,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,0,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,14,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,14,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,27,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,nonpositive_denominator_fraction,27,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,0,0,3,20,0.5089192708333333,0.006577373784921712,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,0,6,3,20,0.41289062499999996,0.017700043776291,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,14,0,3,20,0.82802734375,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,14,6,3,20,0.89365234375,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,27,0,3,20,0.27975260416666664,0.004980787877847721,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test,top1_agreement,27,6,3,20,0.2586263020833333,0.009612735481172358,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,0,0,3,8,5.851171950499217,1.1183621509834982,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,0,6,3,8,8.70765874783198,1.2118253794745197,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,14,0,3,8,2.6102640529473624,0.673910066919047,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,14,6,3,8,0.5781521101792654,0.10923010068960474,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,27,0,3,8,1.052498961488406,0.015994456685160547,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,kernel_nmse,27,6,3,8,1.2066818997263908,0.038586022637704505,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,0,0,3,8,0.9584508960445722,0.002165876158190347,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,0,6,3,8,1.0005643193920453,0.00019062530309000615,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,14,0,3,8,0.9638735155264536,0.006102554833509551,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,14,6,3,8,0.8369533121585846,0.04043846798236879,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,27,0,3,8,0.8770316193501154,0.012684546647981016,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,attention_nmse,27,6,3,8,0.9055749600132307,0.0064329506057177795,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,0,0,3,8,0.04725397091048459,0.003117069810933654,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,0,6,3,8,0.8970425650477409,0.003873505423159346,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,14,0,3,8,2.3861102908849716,0.023184509057608476,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,14,6,3,8,1.8203167865673702,0.08726477145350071,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,27,0,3,8,0.18954768311232328,0.0037226320208835796,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,output_nmse,27,6,3,8,0.28874961162606877,0.002630634189020833,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,0,0,3,8,1.1725300947825115,0.008008524509547732,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,0,6,3,8,1.9970042010148366,0.00015349208865302993,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,14,0,3,8,1.8668984721104305,0.0052084169944334405,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,14,6,3,8,1.6401923298835754,0.034437926937560474,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,27,0,3,8,1.2089268565177917,0.01377918071246636,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,row_l1,27,6,3,8,1.1434458245833714,0.011835646311866389,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,0,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,0,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,14,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,14,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,27,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,negative_fraction,27,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,0,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,0,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,14,0,3,8,0.833984375,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,14,6,3,8,0.88232421875,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,27,0,3,8,0.10579427083333333,0.004188512119940681,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_long,top1_agreement,27,6,3,8,0.034993489583333336,0.00331468291901307,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,0,0,3,8,0.5338236006597677,0.011250308144617839,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,0,6,3,8,0.8771896213293076,0.005864955122589003,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,14,0,3,8,0.1453230439995726,0.0029026652703595915,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,14,6,3,8,0.15491819785286984,0.002989895622728998,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,27,0,3,8,0.609030211965243,0.008007659741938171,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,kernel_nmse,27,6,3,8,0.6652722358703613,0.011437638322205032,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,0,0,3,8,0.5330584868788719,0.009420404523201012,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,0,6,3,8,0.903811996181806,0.007313377986487716,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,14,0,3,8,0.254936168435961,0.019043896985282808,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,14,6,3,8,0.4357448785255353,0.1468543591806948,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,27,0,3,8,0.5472525333364805,0.0019254453221329401,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,attention_nmse,27,6,3,8,0.5437062047421932,0.0033925791332192466,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,0,0,3,8,0.031927842336396374,0.0019925282833676145,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,0,6,3,8,0.7791852305332819,0.002081085548164131,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,14,0,3,8,0.964260625342528,0.03308664538711327,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,14,6,3,8,1.0177609821160634,0.23001737405898093,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,27,0,3,8,0.12428287866835792,0.0007708341241174102,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,output_nmse,27,6,3,8,0.20462282995382944,0.002567034837308292,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,0,0,3,8,0.622469998896122,0.013475818002043784,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,0,6,3,8,1.854621519645055,0.007758286922822376,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,14,0,3,8,0.6065094421307246,0.006424951580973389,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,14,6,3,8,0.8471474746863047,0.015184791408374448,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,27,0,3,8,0.7549376636743546,0.0020784504195495487,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,row_l1,27,6,3,8,0.7475524966915449,0.005952815628209248,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,0,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,0,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,14,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,14,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,27,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,negative_fraction,27,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,0,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,0,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,14,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,14,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,27,0,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,nonpositive_denominator_fraction,27,6,3,8,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,0,0,3,8,0.3382161458333333,0.0038781746606262554,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,0,6,3,8,0.3387044270833333,0.012850086935221766,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,14,0,3,8,0.855712890625,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,14,6,3,8,0.8994140625,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,27,0,3,8,0.2857259114583333,0.008684454148407617,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,ood,top1_agreement,27,6,3,8,0.239501953125,0.0012918707573557572,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,0,0,3,20,0.5520327985286713,0.00845272160253853,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,0,6,3,20,1.0051187932491301,0.0006636066286737514,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,14,0,3,20,0.20471324548125266,0.014435956235314724,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,14,6,3,20,0.13251782841980456,0.005735025199209989,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,27,0,3,20,0.49476268688837693,0.002072906171790939,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,kernel_nmse,27,6,3,20,0.514448755979538,0.004645894878551736,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,0,0,3,20,0.569821814695994,0.026310344245353327,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,0,6,3,20,1.3811966558297477,0.069990663878386,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,14,0,3,20,0.07040700282280643,0.002485971574277126,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,14,6,3,20,0.16906921475504835,0.04402386328035311,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,27,0,3,20,0.46494520058234534,0.0019393397862602448,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,attention_nmse,27,6,3,20,0.4751070603728295,0.0027864894520195325,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,0,0,3,20,0.02538532408264776,0.002628243767219391,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,0,6,3,20,1.5730351547400157,0.12698013582075152,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,14,0,3,20,0.9129988729953765,0.01855856686959549,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,14,6,3,20,0.5269695545236269,0.096046040703298,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,27,0,3,20,0.12983455024659632,0.00139844601690721,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,output_nmse,27,6,3,20,0.23983430167039235,0.0022662917657641614,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,0,0,3,20,0.5817313333352407,0.01842378387278434,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,0,6,3,20,1.953197193145752,0.008636020791958384,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,14,0,3,20,0.21337090233961742,0.005262932040139553,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,14,6,3,20,0.5176534908513227,0.029170890236852143,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,27,0,3,20,0.7040159245332083,0.002024012886679553,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,row_l1,27,6,3,20,0.6975331624348958,0.005016818517545642,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,0,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,0,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,14,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,14,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,27,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,negative_fraction,27,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,0,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,0,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,14,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,14,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,27,0,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,nonpositive_denominator_fraction,27,6,3,20,0.0,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,0,0,3,20,0.258984375,0.008719341517792864,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,0,6,3,20,0.004752604166666666,0.0017203398778286216,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,14,0,3,20,0.95947265625,0.0,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,14,6,3,20,0.9504882812499998,1.3597399555105182e-16,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,27,0,3,20,0.3634440104166667,0.0032817924898772364,61566,9.950391165912151,0.45104924307929145
fits_dimensions,row,mlp_positive,32,2000,test_block,top1_agreement,27,6,3,20,0.28772786458333327,0.010893962128077268,61566,9.950391165912151,0.45104924307929145
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,0,0,3,12,0.3470586645934317,0.0019219589320884395,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,0,6,3,12,0.8315556512938604,0.004087761217951065,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,14,0,3,12,0.14684049081471232,0.000348836778955466,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,14,6,3,12,0.12189893548687299,0.0006114115929201701,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,27,0,3,12,0.5888636882106463,0.003177406647752855,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,kernel_nmse,27,6,3,12,0.5806145966053009,0.003897910734270063,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,0,0,3,12,0.3264003218048149,0.01048908035953733,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,0,6,3,12,0.8729973965220981,0.003662445780043393,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,14,0,3,12,0.14841318109797108,0.002696566843329571,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,14,6,3,12,0.11755393693844478,0.0022306393111696933,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,27,0,3,12,0.5659479382965299,0.002618280776415389,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,attention_nmse,27,6,3,12,0.5548164712058173,0.004428941411186869,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,0,0,3,12,0.010588459476518134,0.0004055432769729862,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,0,6,3,12,0.7615041004286871,0.0040160235975290936,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,14,0,3,12,0.6567167126470141,0.005163837614534507,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,14,6,3,12,0.5052793381942644,0.005086206562437264,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,27,0,3,12,0.13709445070061418,0.0016986064194245854,73888,118.82472591164212,2.8523748609754773
fits_longer,row,kan_positive,64,10000,validation,output_nmse,27,6,3,12,0.23627774169047674,0.0018682449561498566,73888,118.82472591164212,2.8523748609754773
