loss,training_documents,budget_scale,method,seed,parameters,split,metric,layer,head,value
logcosh,64,1,mulkan,47,73856,validation,factor10,14,0,0.5377197265625
logcosh,64,1,mulkan,47,73856,validation,factor10,14,6,0.55670166015625
logcosh,64,1,mulkan,47,73856,validation,factor10,27,0,0.7586669921875
logcosh,64,1,mulkan,47,73856,validation,factor10,27,6,0.7414398193359375
logcosh,64,1,mulkan,11,73856,validation,raw_nmse,14,0,0.9999969170306187
logcosh,64,1,mulkan,11,73856,validation,raw_nmse,14,6,0.9999687853429166
logcosh,64,1,mulkan,11,73856,validation,raw_nmse,27,0,0.9980561625939111
logcosh,64,1,mulkan,11,73856,validation,raw_nmse,27,6,0.9996453101008675
logcosh,64,1,mulkan,29,73856,validation,raw_nmse,14,0,0.9999966338602628
logcosh,64,1,mulkan,29,73856,validation,raw_nmse,14,6,0.9999636553669442
logcosh,64,1,mulkan,29,73856,validation,raw_nmse,27,0,0.9989749956911089
logcosh,64,1,mulkan,29,73856,validation,raw_nmse,27,6,0.9997713509062811
logcosh,64,1,mulkan,47,73856,validation,raw_nmse,14,0,0.9999964169778306
logcosh,64,1,mulkan,47,73856,validation,raw_nmse,14,6,0.9999616290628248
logcosh,64,1,mulkan,47,73856,validation,raw_nmse,27,0,0.9991240414925431
logcosh,64,1,mulkan,47,73856,validation,raw_nmse,27,6,0.999725857622024
logcosh,64,1,mulkan,11,73856,validation,normalized_idiv,14,0,12.05922162554863
logcosh,64,1,mulkan,11,73856,validation,normalized_idiv,14,6,8.557085671767926
logcosh,64,1,mulkan,11,73856,validation,normalized_idiv,27,0,3.6800779273564115
logcosh,64,1,mulkan,11,73856,validation,normalized_idiv,27,6,4.779013909894089
logcosh,64,1,mulkan,29,73856,validation,normalized_idiv,14,0,11.948937765791475
logcosh,64,1,mulkan,29,73856,validation,normalized_idiv,14,6,8.41504863856299
logcosh,64,1,mulkan,29,73856,validation,normalized_idiv,27,0,4.151338826006409
logcosh,64,1,mulkan,29,73856,validation,normalized_idiv,27,6,5.13302826660081
logcosh,64,1,mulkan,47,73856,validation,normalized_idiv,14,0,11.781208352111761
logcosh,64,1,mulkan,47,73856,validation,normalized_idiv,14,6,8.364139231709023
logcosh,64,1,mulkan,47,73856,validation,normalized_idiv,27,0,4.273188268934736
logcosh,64,1,mulkan,47,73856,validation,normalized_idiv,27,6,5.010885410420632
logcosh,64,1,mulkan,11,73856,test,logcosh,14,0,1.8646468315393587
logcosh,64,1,mulkan,11,73856,test,logcosh,14,6,1.8679050465698785
logcosh,64,1,mulkan,11,73856,test,logcosh,27,0,1.0149426501108456
logcosh,64,1,mulkan,11,73856,test,logcosh,27,6,1.0447348896380972
logcosh,64,1,mulkan,29,73856,test,logcosh,14,0,1.942187664521004
logcosh,64,1,mulkan,29,73856,test,logcosh,14,6,1.8665337636734556
logcosh,64,1,mulkan,29,73856,test,logcosh,27,0,1.055544989203797
logcosh,64,1,mulkan,29,73856,test,logcosh,27,6,1.1324351586898926
logcosh,64,1,mulkan,47,73856,test,logcosh,14,0,1.9352326574707683
logcosh,64,1,mulkan,47,73856,test,logcosh,14,6,1.8541102048038247
logcosh,64,1,mulkan,47,73856,test,logcosh,27,0,1.0492947885092114
logcosh,64,1,mulkan,47,73856,test,logcosh,27,6,1.0896522805778748
logcosh,64,1,mulkan,11,73856,test,log_mae,14,0,2.451372939335684
logcosh,64,1,mulkan,11,73856,test,log_mae,14,6,2.455213735879691
logcosh,64,1,mulkan,11,73856,test,log_mae,27,0,1.5453175859367967
logcosh,64,1,mulkan,11,73856,test,log_mae,27,6,1.5799992178352862
logcosh,64,1,mulkan,29,73856,test,log_mae,14,0,2.5318813775984523
logcosh,64,1,mulkan,29,73856,test,log_mae,14,6,2.4542991159788228
logcosh,64,1,mulkan,29,73856,test,log_mae,27,0,1.5900531423219921
logcosh,64,1,mulkan,29,73856,test,log_mae,27,6,1.6765249201711252
logcosh,64,1,mulkan,47,73856,test,log_mae,14,0,2.5244031633547053
logcosh,64,1,mulkan,47,73856,test,log_mae,14,6,2.440765043894383
logcosh,64,1,mulkan,47,73856,test,log_mae,27,0,1.582514857166637
logcosh,64,1,mulkan,47,73856,test,log_mae,27,6,1.629627727726422
logcosh,64,1,mulkan,11,73856,test,factor2,14,0,0.18378448486328125
logcosh,64,1,mulkan,11,73856,test,factor2,14,6,0.18255615234375
logcosh,64,1,mulkan,11,73856,test,factor2,27,0,0.2894134521484375
logcosh,64,1,mulkan,11,73856,test,factor2,27,6,0.2788543701171875
logcosh,64,1,mulkan,29,73856,test,factor2,14,0,0.17687225341796875
logcosh,64,1,mulkan,29,73856,test,factor2,14,6,0.18206787109375
logcosh,64,1,mulkan,29,73856,test,factor2,27,0,0.2810211181640625
logcosh,64,1,mulkan,29,73856,test,factor2,27,6,0.2614593505859375
logcosh,64,1,mulkan,47,73856,test,factor2,14,0,0.179229736328125
logcosh,64,1,mulkan,47,73856,test,factor2,14,6,0.1832733154296875
logcosh,64,1,mulkan,47,73856,test,factor2,27,0,0.28235626220703125
logcosh,64,1,mulkan,47,73856,test,factor2,27,6,0.27019500732421875
logcosh,64,1,mulkan,11,73856,test,factor10,14,0,0.558380126953125
logcosh,64,1,mulkan,11,73856,test,factor10,14,6,0.552978515625
logcosh,64,1,mulkan,11,73856,test,factor10,27,0,0.7690963745117188
logcosh,64,1,mulkan,11,73856,test,factor10,27,6,0.7599639892578125
logcosh,64,1,mulkan,29,73856,test,factor10,14,0,0.5444869995117188
logcosh,64,1,mulkan,29,73856,test,factor10,14,6,0.553680419921875
logcosh,64,1,mulkan,29,73856,test,factor10,27,0,0.7573394775390625
logcosh,64,1,mulkan,29,73856,test,factor10,27,6,0.7313079833984375
logcosh,64,1,mulkan,47,73856,test,factor10,14,0,0.5441360473632812
logcosh,64,1,mulkan,47,73856,test,factor10,14,6,0.5566635131835938
logcosh,64,1,mulkan,47,73856,test,factor10,27,0,0.7599563598632812
logcosh,64,1,mulkan,47,73856,test,factor10,27,6,0.7450790405273438
logcosh,64,1,mulkan,11,73856,test,raw_nmse,14,0,0.9999985623756489
logcosh,64,1,mulkan,11,73856,test,raw_nmse,14,6,0.999998819677308
logcosh,64,1,mulkan,11,73856,test,raw_nmse,27,0,0.999368764790461
logcosh,64,1,mulkan,11,73856,test,raw_nmse,27,6,0.99939646804994
logcosh,64,1,mulkan,29,73856,test,raw_nmse,14,0,0.9999984824420671
logcosh,64,1,mulkan,29,73856,test,raw_nmse,14,6,0.999998728411392
logcosh,64,1,mulkan,29,73856,test,raw_nmse,27,0,0.9996565299944029
logcosh,64,1,mulkan,29,73856,test,raw_nmse,27,6,0.9996043759479858
logcosh,64,1,mulkan,47,73856,test,raw_nmse,14,0,0.9999985007855297
logcosh,64,1,mulkan,47,73856,test,raw_nmse,14,6,0.9999987019726063
logcosh,64,1,mulkan,47,73856,test,raw_nmse,27,0,0.9997068578012716
logcosh,64,1,mulkan,47,73856,test,raw_nmse,27,6,0.9995199118147337
logcosh,64,1,mulkan,11,73856,test,normalized_idiv,14,0,12.385072144709484
logcosh,64,1,mulkan,11,73856,test,normalized_idiv,14,6,10.74964306093024
logcosh,64,1,mulkan,11,73856,test,normalized_idiv,27,0,4.369801345563859
logcosh,64,1,mulkan,11,73856,test,normalized_idiv,27,6,4.499426122716979
logcosh,64,1,mulkan,29,73856,test,normalized_idiv,14,0,12.29315005485247
logcosh,64,1,mulkan,29,73856,test,normalized_idiv,14,6,10.68686558273452
logcosh,64,1,mulkan,29,73856,test,normalized_idiv,27,0,4.823855037868706
logcosh,64,1,mulkan,29,73856,test,normalized_idiv,27,6,4.817711969597506
logcosh,64,1,mulkan,47,73856,test,normalized_idiv,14,0,12.259556239073115
logcosh,64,1,mulkan,47,73856,test,normalized_idiv,14,6,10.681134275192766
logcosh,64,1,mulkan,47,73856,test,normalized_idiv,27,0,4.94837533513051
logcosh,64,1,mulkan,47,73856,test,normalized_idiv,27,6,4.707315565550264
logcosh,64,1,mulkan,11,73856,test_block,attention_nmse,14,0,0.9966979622840881
logcosh,64,1,mulkan,11,73856,test_block,attention_nmse,14,6,0.9955103993415833
logcosh,64,1,mulkan,11,73856,test_block,attention_nmse,27,0,0.8952112197875977
logcosh,64,1,mulkan,11,73856,test_block,attention_nmse,27,6,0.8462039828300476
logcosh,64,1,mulkan,29,73856,test_block,attention_nmse,14,0,0.9967162609100342
logcosh,64,1,mulkan,29,73856,test_block,attention_nmse,14,6,0.9915087223052979
logcosh,64,1,mulkan,29,73856,test_block,attention_nmse,27,0,0.8855322003364563
logcosh,64,1,mulkan,29,73856,test_block,attention_nmse,27,6,0.845899224281311
logcosh,64,1,mulkan,47,73856,test_block,attention_nmse,14,0,0.9948073625564575
logcosh,64,1,mulkan,47,73856,test_block,attention_nmse,14,6,0.9922921657562256
logcosh,64,1,mulkan,47,73856,test_block,attention_nmse,27,0,0.8952441215515137
logcosh,64,1,mulkan,47,73856,test_block,attention_nmse,27,6,0.8397659063339233
logcosh,64,1,mulkan,11,73856,test_block,output_nmse,14,0,7.611743927001953
logcosh,64,1,mulkan,11,73856,test_block,output_nmse,14,6,2.2085978984832764
logcosh,64,1,mulkan,11,73856,test_block,output_nmse,27,0,0.3484150767326355
logcosh,64,1,mulkan,11,73856,test_block,output_nmse,27,6,0.47193586826324463
logcosh,64,1,mulkan,29,73856,test_block,output_nmse,14,0,7.65927791595459
logcosh,64,1,mulkan,29,73856,test_block,output_nmse,14,6,2.18436336517334
logcosh,64,1,mulkan,29,73856,test_block,output_nmse,27,0,0.3466309905052185
logcosh,64,1,mulkan,29,73856,test_block,output_nmse,27,6,0.4807412624359131
logcosh,64,1,mulkan,47,73856,test_block,output_nmse,14,0,7.545552730560303
logcosh,64,1,mulkan,47,73856,test_block,output_nmse,14,6,2.1929166316986084
logcosh,64,1,mulkan,47,73856,test_block,output_nmse,27,0,0.3475908637046814
logcosh,64,1,mulkan,47,73856,test_block,output_nmse,27,6,0.47015202045440674
logcosh,64,1,mulkan,11,73856,test_block,row_l1,14,0,1.9410181045532227
logcosh,64,1,mulkan,11,73856,test_block,row_l1,14,6,1.768159031867981
logcosh,64,1,mulkan,11,73856,test_block,row_l1,27,0,1.1260141134262085
logcosh,64,1,mulkan,11,73856,test_block,row_l1,27,6,1.0592097043991089
logcosh,64,1,mulkan,29,73856,test_block,row_l1,14,0,1.9414491653442383
logcosh,64,1,mulkan,29,73856,test_block,row_l1,14,6,1.7617716789245605
logcosh,64,1,mulkan,29,73856,test_block,row_l1,27,0,1.1105648279190063
logcosh,64,1,mulkan,29,73856,test_block,row_l1,27,6,1.0760302543640137
logcosh,64,1,mulkan,47,73856,test_block,row_l1,14,0,1.9388642311096191
logcosh,64,1,mulkan,47,73856,test_block,row_l1,14,6,1.7612611055374146
logcosh,64,1,mulkan,47,73856,test_block,row_l1,27,0,1.1261398792266846
logcosh,64,1,mulkan,47,73856,test_block,row_l1,27,6,1.054738998413086
logcosh,64,1,mulkan,11,73856,test_block,raw_nmse,14,0,0.9999985745883327
logcosh,64,1,mulkan,11,73856,test_block,raw_nmse,14,6,0.9999982194391558
logcosh,64,1,mulkan,11,73856,test_block,raw_nmse,27,0,0.9989283774068218
logcosh,64,1,mulkan,11,73856,test_block,raw_nmse,27,6,0.999437649950736
logcosh,64,1,mulkan,29,73856,test_block,raw_nmse,14,0,0.9999984849563238
logcosh,64,1,mulkan,29,73856,test_block,raw_nmse,14,6,0.9999981424958237
logcosh,64,1,mulkan,29,73856,test_block,raw_nmse,27,0,0.9994270620282514
logcosh,64,1,mulkan,29,73856,test_block,raw_nmse,27,6,0.9996383368613302
logcosh,64,1,mulkan,47,73856,test_block,raw_nmse,14,0,0.9999985326782269
logcosh,64,1,mulkan,47,73856,test_block,raw_nmse,14,6,0.9999981531047325
logcosh,64,1,mulkan,47,73856,test_block,raw_nmse,27,0,0.9995181168616436
logcosh,64,1,mulkan,47,73856,test_block,raw_nmse,27,6,0.999557267489604
poisson,4096,1,kan,11,73856,train,logcosh,14,0,3.6682463827700023
poisson,4096,1,kan,11,73856,train,logcosh,14,6,2.763416397545558
poisson,4096,1,kan,11,73856,train,logcosh,27,0,0.9147433284830087
poisson,4096,1,kan,11,73856,train,logcosh,27,6,0.9245418401370759
poisson,4096,1,kan,29,73856,train,logcosh,14,0,4.025946496789569
poisson,4096,1,kan,29,73856,train,logcosh,14,6,2.9891787235115386
poisson,4096,1,kan,29,73856,train,logcosh,27,0,1.026606960786077
poisson,4096,1,kan,29,73856,train,logcosh,27,6,1.0462499939686278
poisson,4096,1,kan,47,73856,train,logcosh,14,0,3.9777799119676196
poisson,4096,1,kan,47,73856,train,logcosh,14,6,2.9148099592610164
poisson,4096,1,kan,47,73856,train,logcosh,27,0,1.0684839616096515
poisson,4096,1,kan,47,73856,train,logcosh,27,6,0.969153202591879
poisson,4096,1,kan,11,73856,train,log_mae,14,0,4.306660098091452
poisson,4096,1,kan,11,73856,train,log_mae,14,6,3.3815036017803366
poisson,4096,1,kan,11,73856,train,log_mae,27,0,1.42399675602235
poisson,4096,1,kan,11,73856,train,log_mae,27,6,1.4349556018365583
poisson,4096,1,kan,29,73856,train,log_mae,14,0,4.672891260156389
poisson,4096,1,kan,29,73856,train,log_mae,14,6,3.6152189691224352
poisson,4096,1,kan,29,73856,train,log_mae,27,0,1.553050838123104
poisson,4096,1,kan,29,73856,train,log_mae,27,6,1.574785288836189
poisson,4096,1,kan,47,73856,train,log_mae,14,0,4.625074271255176
poisson,4096,1,kan,47,73856,train,log_mae,14,6,3.5395421071275117
poisson,4096,1,kan,47,73856,train,log_mae,27,0,1.60041409620012
poisson,4096,1,kan,47,73856,train,log_mae,27,6,1.4876241766162894
poisson,4096,1,kan,11,73856,train,factor2,14,0,0.09217262268066406
poisson,4096,1,kan,11,73856,train,factor2,14,6,0.12764930725097656
poisson,4096,1,kan,11,73856,train,factor2,27,0,0.3334527015686035
poisson,4096,1,kan,11,73856,train,factor2,27,6,0.3312830924987793
poisson,4096,1,kan,29,73856,train,factor2,14,0,0.07721471786499023
poisson,4096,1,kan,29,73856,train,factor2,14,6,0.11350345611572266
poisson,4096,1,kan,29,73856,train,factor2,27,0,0.29809999465942383
poisson,4096,1,kan,29,73856,train,factor2,27,6,0.2936892509460449
poisson,4096,1,kan,47,73856,train,factor2,14,0,0.0765080451965332
poisson,4096,1,kan,47,73856,train,factor2,14,6,0.11582612991333008
poisson,4096,1,kan,47,73856,train,factor2,27,0,0.2863740921020508
poisson,4096,1,kan,47,73856,train,factor2,27,6,0.31427860260009766
poisson,4096,1,kan,11,73856,train,factor10,14,0,0.3043041229248047
poisson,4096,1,kan,11,73856,train,factor10,14,6,0.4063849449157715
poisson,4096,1,kan,11,73856,train,factor10,27,0,0.8062334060668945
poisson,4096,1,kan,11,73856,train,factor10,27,6,0.802241325378418
poisson,4096,1,kan,29,73856,train,factor10,14,0,0.26195573806762695
poisson,4096,1,kan,29,73856,train,factor10,14,6,0.37031984329223633
poisson,4096,1,kan,29,73856,train,factor10,27,0,0.769615650177002
poisson,4096,1,kan,29,73856,train,factor10,27,6,0.7646551132202148
poisson,4096,1,kan,47,73856,train,factor10,14,0,0.2619466781616211
poisson,4096,1,kan,47,73856,train,factor10,14,6,0.37708091735839844
poisson,4096,1,kan,47,73856,train,factor10,27,0,0.7582368850708008
poisson,4096,1,kan,47,73856,train,factor10,27,6,0.7881922721862793
poisson,4096,1,kan,11,73856,train,raw_nmse,14,0,0.7321992322654498
poisson,4096,1,kan,11,73856,train,raw_nmse,14,6,0.9844779177767772
poisson,4096,1,kan,11,73856,train,raw_nmse,27,0,0.898749388276098
poisson,4096,1,kan,11,73856,train,raw_nmse,27,6,0.8812409559248002
poisson,4096,1,kan,29,73856,train,raw_nmse,14,0,0.7340991299866924
poisson,4096,1,kan,29,73856,train,raw_nmse,14,6,0.9836824279820172
poisson,4096,1,kan,29,73856,train,raw_nmse,27,0,0.8995836098403182
poisson,4096,1,kan,29,73856,train,raw_nmse,27,6,0.8755730125466796
poisson,4096,1,kan,47,73856,train,raw_nmse,14,0,0.7312724713144834
poisson,4096,1,kan,47,73856,train,raw_nmse,14,6,0.9844217246254817
poisson,4096,1,kan,47,73856,train,raw_nmse,27,0,0.89444241878941
poisson,4096,1,kan,47,73856,train,raw_nmse,27,6,0.8914579940351318
poisson,4096,1,kan,11,73856,train,normalized_idiv,14,0,1.3674584659649425
poisson,4096,1,kan,11,73856,train,normalized_idiv,14,6,2.307040025192053
poisson,4096,1,kan,11,73856,train,normalized_idiv,27,0,1.0614120548137014
poisson,4096,1,kan,11,73856,train,normalized_idiv,27,6,0.9661083649543561
poisson,4096,1,kan,29,73856,train,normalized_idiv,14,0,1.394704236445718
poisson,4096,1,kan,29,73856,train,normalized_idiv,14,6,2.3103668661800905
poisson,4096,1,kan,29,73856,train,normalized_idiv,27,0,1.056954604752475
poisson,4096,1,kan,29,73856,train,normalized_idiv,27,6,0.9749694899711693
poisson,4096,1,kan,47,73856,train,normalized_idiv,14,0,1.3635399722137382
poisson,4096,1,kan,47,73856,train,normalized_idiv,14,6,2.3007136800145496
poisson,4096,1,kan,47,73856,train,normalized_idiv,27,0,1.0465141648041223
poisson,4096,1,kan,47,73856,train,normalized_idiv,27,6,0.9755886298267563
poisson,4096,1,kan,11,73856,validation,logcosh,14,0,3.621885233719926
poisson,4096,1,kan,11,73856,validation,logcosh,14,6,2.7431070844434036
poisson,4096,1,kan,11,73856,validation,logcosh,27,0,0.9262096861145976
poisson,4096,1,kan,11,73856,validation,logcosh,27,6,0.9417823831282848
poisson,4096,1,kan,29,73856,validation,logcosh,14,0,3.9827097109487095
poisson,4096,1,kan,29,73856,validation,logcosh,14,6,2.9713137178603994
poisson,4096,1,kan,29,73856,validation,logcosh,27,0,1.035797400261822
poisson,4096,1,kan,29,73856,validation,logcosh,27,6,1.064064623694621
poisson,4096,1,kan,47,73856,validation,logcosh,14,0,3.9312976289930286
poisson,4096,1,kan,47,73856,validation,logcosh,14,6,2.8942350705650948
poisson,4096,1,kan,47,73856,validation,logcosh,27,0,1.0801396860668329
poisson,4096,1,kan,47,73856,validation,logcosh,27,6,0.9869944102117403
poisson,4096,1,kan,11,73856,validation,log_mae,14,0,4.258881821836098
poisson,4096,1,kan,11,73856,validation,log_mae,14,6,3.3589115547140924
poisson,4096,1,kan,11,73856,validation,log_mae,27,0,1.436682285727685
poisson,4096,1,kan,11,73856,validation,log_mae,27,6,1.453402535555758
poisson,4096,1,kan,29,73856,validation,log_mae,14,0,4.628725625930201
poisson,4096,1,kan,29,73856,validation,log_mae,14,6,3.596139411353585
poisson,4096,1,kan,29,73856,validation,log_mae,27,0,1.5627719886573395
poisson,4096,1,kan,29,73856,validation,log_mae,27,6,1.5932304500268137
poisson,4096,1,kan,47,73856,validation,log_mae,14,0,4.577518804474153
poisson,4096,1,kan,47,73856,validation,log_mae,14,6,3.5168019634805265
poisson,4096,1,kan,47,73856,validation,log_mae,27,0,1.6125661658934198
poisson,4096,1,kan,47,73856,validation,log_mae,27,6,1.5070708225952862
poisson,4096,1,kan,11,73856,validation,factor2,14,0,0.0939788818359375
poisson,4096,1,kan,11,73856,validation,factor2,14,6,0.1325531005859375
poisson,4096,1,kan,11,73856,validation,factor2,27,0,0.3311920166015625
poisson,4096,1,kan,11,73856,validation,factor2,27,6,0.328857421875
poisson,4096,1,kan,29,73856,validation,factor2,14,0,0.0789031982421875
poisson,4096,1,kan,29,73856,validation,factor2,14,6,0.1161041259765625
poisson,4096,1,kan,29,73856,validation,factor2,27,0,0.2966766357421875
poisson,4096,1,kan,29,73856,validation,factor2,27,6,0.2928924560546875
poisson,4096,1,kan,47,73856,validation,factor2,14,0,0.0785675048828125
poisson,4096,1,kan,47,73856,validation,factor2,14,6,0.12054443359375
poisson,4096,1,kan,47,73856,validation,factor2,27,0,0.2870635986328125
poisson,4096,1,kan,47,73856,validation,factor2,27,6,0.311187744140625
poisson,4096,1,kan,11,73856,validation,factor10,14,0,0.3101348876953125
poisson,4096,1,kan,11,73856,validation,factor10,14,6,0.4137725830078125
poisson,4096,1,kan,11,73856,validation,factor10,27,0,0.8026580810546875
poisson,4096,1,kan,11,73856,validation,factor10,27,6,0.796234130859375
poisson,4096,1,kan,29,73856,validation,factor10,14,0,0.266326904296875
poisson,4096,1,kan,29,73856,validation,factor10,14,6,0.37835693359375
poisson,4096,1,kan,29,73856,validation,factor10,27,0,0.768768310546875
poisson,4096,1,kan,29,73856,validation,factor10,27,6,0.7602996826171875
poisson,4096,1,kan,47,73856,validation,factor10,14,0,0.266937255859375
poisson,4096,1,kan,47,73856,validation,factor10,14,6,0.384552001953125
poisson,4096,1,kan,47,73856,validation,factor10,27,0,0.755096435546875
poisson,4096,1,kan,47,73856,validation,factor10,27,6,0.7824554443359375
poisson,4096,1,kan,11,73856,validation,raw_nmse,14,0,0.37719856122428835
poisson,4096,1,kan,11,73856,validation,raw_nmse,14,6,0.7908999079211835
poisson,4096,1,kan,11,73856,validation,raw_nmse,27,0,0.8319096924023139
poisson,4096,1,kan,11,73856,validation,raw_nmse,27,6,0.8452492472589942
poisson,4096,1,kan,29,73856,validation,raw_nmse,14,0,0.3789697240773922
poisson,4096,1,kan,29,73856,validation,raw_nmse,14,6,0.7934933102548651
poisson,4096,1,kan,29,73856,validation,raw_nmse,27,0,0.8500854154050826
poisson,4096,1,kan,29,73856,validation,raw_nmse,27,6,0.8520195614230704
poisson,4096,1,kan,47,73856,validation,raw_nmse,14,0,0.3735704605150679
poisson,4096,1,kan,47,73856,validation,raw_nmse,14,6,0.7925846227636142
poisson,4096,1,kan,47,73856,validation,raw_nmse,27,0,0.8387233366860316
poisson,4096,1,kan,47,73856,validation,raw_nmse,27,6,0.8684881008903242
poisson,4096,1,kan,11,73856,validation,normalized_idiv,14,0,0.9829847716013024
poisson,4096,1,kan,11,73856,validation,normalized_idiv,14,6,1.7337409938562431
poisson,4096,1,kan,11,73856,validation,normalized_idiv,27,0,1.0055675431056572
poisson,4096,1,kan,11,73856,validation,normalized_idiv,27,6,0.9940395915840513
poisson,4096,1,kan,29,73856,validation,normalized_idiv,14,0,1.0291462160838643
poisson,4096,1,kan,29,73856,validation,normalized_idiv,14,6,1.7797046072130183
poisson,4096,1,kan,29,73856,validation,normalized_idiv,27,0,1.0265851982395005
poisson,4096,1,kan,29,73856,validation,normalized_idiv,27,6,1.018869187402935
poisson,4096,1,kan,47,73856,validation,normalized_idiv,14,0,1.0141724151183014
poisson,4096,1,kan,47,73856,validation,normalized_idiv,14,6,1.7274412700226955
poisson,4096,1,kan,47,73856,validation,normalized_idiv,27,0,1.0087381610485986
poisson,4096,1,kan,47,73856,validation,normalized_idiv,27,6,1.0306195813377492
poisson,4096,1,kan,11,73856,test,logcosh,14,0,3.616530920331592
poisson,4096,1,kan,11,73856,test,logcosh,14,6,2.767729540395079
poisson,4096,1,kan,11,73856,test,logcosh,27,0,0.9130667722376291
poisson,4096,1,kan,11,73856,test,logcosh,27,6,0.9177637019893468
poisson,4096,1,kan,29,73856,test,logcosh,14,0,3.9724998977093713
poisson,4096,1,kan,29,73856,test,logcosh,14,6,2.9831173208505226
poisson,4096,1,kan,29,73856,test,logcosh,27,0,1.0240245841810873
poisson,4096,1,kan,29,73856,test,logcosh,27,6,1.0368766270971856
poisson,4096,1,kan,47,73856,test,logcosh,14,0,3.924769765976673
poisson,4096,1,kan,47,73856,test,logcosh,14,6,2.912232240723121
poisson,4096,1,kan,47,73856,test,logcosh,27,0,1.065203430645842
poisson,4096,1,kan,47,73856,test,logcosh,27,6,0.9609573269663971
poisson,4096,1,kan,11,73856,test,log_mae,14,0,4.25402652929462
poisson,4096,1,kan,11,73856,test,log_mae,14,6,3.3864973586842053
poisson,4096,1,kan,11,73856,test,log_mae,27,0,1.422198659842461
poisson,4096,1,kan,11,73856,test,log_mae,27,6,1.426694681869399
poisson,4096,1,kan,29,73856,test,log_mae,14,0,4.618695276422855
poisson,4096,1,kan,29,73856,test,log_mae,14,6,3.608808283031517
poisson,4096,1,kan,29,73856,test,log_mae,27,0,1.5501003501690414
poisson,4096,1,kan,29,73856,test,log_mae,27,6,1.5643774572663882
poisson,4096,1,kan,47,73856,test,log_mae,14,0,4.571085290136139
poisson,4096,1,kan,47,73856,test,log_mae,14,6,3.536727672438583
poisson,4096,1,kan,47,73856,test,log_mae,27,0,1.5967196681470521
poisson,4096,1,kan,47,73856,test,log_mae,27,6,1.4780480677593988
poisson,4096,1,kan,11,73856,test,factor2,14,0,0.09432220458984375
poisson,4096,1,kan,11,73856,test,factor2,14,6,0.12673187255859375
poisson,4096,1,kan,11,73856,test,factor2,27,0,0.3338165283203125
poisson,4096,1,kan,11,73856,test,factor2,27,6,0.3345947265625
poisson,4096,1,kan,29,73856,test,factor2,14,0,0.078155517578125
poisson,4096,1,kan,29,73856,test,factor2,14,6,0.113922119140625
poisson,4096,1,kan,29,73856,test,factor2,27,0,0.29915618896484375
poisson,4096,1,kan,29,73856,test,factor2,27,6,0.29630279541015625
poisson,4096,1,kan,47,73856,test,factor2,14,0,0.07822418212890625
poisson,4096,1,kan,47,73856,test,factor2,14,6,0.1159515380859375
poisson,4096,1,kan,47,73856,test,factor2,27,0,0.2882537841796875
poisson,4096,1,kan,47,73856,test,factor2,27,6,0.31793975830078125
poisson,4096,1,kan,11,73856,test,factor10,14,0,0.3091583251953125
poisson,4096,1,kan,11,73856,test,factor10,14,6,0.405853271484375
poisson,4096,1,kan,11,73856,test,factor10,27,0,0.8062591552734375
poisson,4096,1,kan,11,73856,test,factor10,27,6,0.8027801513671875
poisson,4096,1,kan,29,73856,test,factor10,14,0,0.266998291015625
poisson,4096,1,kan,29,73856,test,factor10,14,6,0.37149810791015625
poisson,4096,1,kan,29,73856,test,factor10,27,0,0.7697525024414062
poisson,4096,1,kan,29,73856,test,factor10,27,6,0.7657012939453125
poisson,4096,1,kan,47,73856,test,factor10,14,0,0.26639556884765625
poisson,4096,1,kan,47,73856,test,factor10,14,6,0.377777099609375
poisson,4096,1,kan,47,73856,test,factor10,27,0,0.757476806640625
poisson,4096,1,kan,47,73856,test,factor10,27,6,0.7890701293945312
poisson,4096,1,kan,11,73856,test,raw_nmse,14,0,0.7673212179678848
poisson,4096,1,kan,11,73856,test,raw_nmse,14,6,0.9927042739520943
poisson,4096,1,kan,11,73856,test,raw_nmse,27,0,0.9190802680234681
poisson,4096,1,kan,11,73856,test,raw_nmse,27,6,0.8847003051853636
poisson,4096,1,kan,29,73856,test,raw_nmse,14,0,0.7673821124091011
poisson,4096,1,kan,29,73856,test,raw_nmse,14,6,0.9930232917902665
poisson,4096,1,kan,29,73856,test,raw_nmse,27,0,0.9252281209330748
poisson,4096,1,kan,29,73856,test,raw_nmse,27,6,0.8858612665112834
poisson,4096,1,kan,47,73856,test,raw_nmse,14,0,0.7667905720811359
poisson,4096,1,kan,47,73856,test,raw_nmse,14,6,0.9930612383257987
poisson,4096,1,kan,47,73856,test,raw_nmse,27,0,0.9193392386809719
poisson,4096,1,kan,47,73856,test,raw_nmse,27,6,0.8898998480027056
poisson,4096,1,kan,11,73856,test,normalized_idiv,14,0,1.7291019829744958
poisson,4096,1,kan,11,73856,test,normalized_idiv,14,6,3.2788051519277
poisson,4096,1,kan,11,73856,test,normalized_idiv,27,0,1.1676098991434318
poisson,4096,1,kan,11,73856,test,normalized_idiv,27,6,1.1074747144413797
poisson,4096,1,kan,29,73856,test,normalized_idiv,14,0,1.7301958150007288
poisson,4096,1,kan,29,73856,test,normalized_idiv,14,6,3.3418790376045915
poisson,4096,1,kan,29,73856,test,normalized_idiv,27,0,1.1902191490697303
poisson,4096,1,kan,29,73856,test,normalized_idiv,27,6,1.1375770943144305
